nodeId,uri,name,label,embedding
4717,http://www.wikidata.org/entity/Q5795925,Boy on a Ram,[Paintings],"[0.5944150686264038,-0.05978280305862427,-0.397225022315979,-0.042417872697114944,0.6445043087005615,0.35388368368148804,0.0990605354309082,0.06426042318344116,0.2316722273826599,0.09433814883232117]"
4718,http://www.wikidata.org/entity/Q46995797,Arzobispo Joaquin Company,[Paintings],"[-0.017364807426929474,-0.11572393029928207,-0.12602633237838745,-0.057309046387672424,1.0961676836013794,0.49967876076698303,0.1270969659090042,-0.5787909030914307,0.33037739992141724,0.015955299139022827]"
4719,http://www.wikidata.org/entity/Q8818,Valencia,[City],"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
4720,http://www.wikidata.org/entity/Q16536677,Dead game,[Paintings],"[-0.07290247082710266,-0.4233601689338684,-0.26151809096336365,-0.3641396462917328,0.9166200160980225,0.1306261122226715,0.28007030487060547,-0.3806309103965759,0.6985853910446167,0.0024047493934631348]"
4721,http://www.wikidata.org/entity/Q336989,hay,[Keyword],"[0.11931499093770981,-0.6504989862442017,-0.08457571268081665,0.2687850892543793,0.5437402129173279,0.07063347846269608,0.8536691069602966,-0.7552754282951355,-0.09843236953020096,0.39346277713775635]"
4722,http://www.wikidata.org/entity/Q371748,San Lorenzo de El Escorial,[City],"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
4723,http://www.wikidata.org/entity/Q71999342,Q71999342,[Paintings],"[0.6261059045791626,-0.1857953667640686,-0.2794076204299927,0.10984604060649872,0.8655114769935608,0.38871973752975464,0.03074018657207489,-0.2337975800037384,0.3862910866737366,0.06670403480529785]"
4724,http://www.wikidata.org/entity/Q192249,saddle,[Keyword],"[0.24545714259147644,-0.7102553844451904,0.15726050734519958,-0.2562257647514343,0.036218367516994476,0.4391244053840637,-0.48482707142829895,-0.2158380150794983,0.8808615803718567,-0.12373796105384827]"
4725,http://www.wikidata.org/entity/Q1872294,Lorenza Correa,[Keyword],"[-0.11712735891342163,0.1742633581161499,-0.4081859886646271,0.16264764964580536,0.5363787412643433,0.297176331281662,-0.31695711612701416,0.2606537342071533,-0.42894038558006287,-0.5891920924186707]"
4726,http://www.wikidata.org/entity/Q50379960,Juan de Villanueva,[Paintings],"[0.5523570775985718,-0.13400962948799133,-0.23850449919700623,0.11823568493127823,0.854212760925293,0.35295337438583374,-0.13105404376983643,-0.04199431836605072,0.2386229783296585,-0.31159043312072754]"
4727,http://www.wikidata.org/entity/Q27766451,Cardinal Luis María de Borbón y Vallabriga,[Paintings],"[0.021116182208061218,0.13263428211212158,-0.35927724838256836,0.016557693481445312,0.6727128624916077,0.2824224829673767,0.0634714812040329,0.2161359190940857,0.34404265880584717,0.16599377989768982]"
4728,http://www.wikidata.org/entity/Q604419,Infanta Maria Josefa of Spain,[Keyword],"[-0.10284394025802612,0.6467036604881287,-0.47753244638442993,0.4786361753940582,0.5001103281974792,-0.4455452561378479,-0.28982532024383545,-0.15863952040672302,0.337951123714447,0.04418608546257019]"
4729,http://www.wikidata.org/entity/Q9035612,Q9035612,[Paintings],"[0.41336455941200256,-0.286005437374115,-0.34398478269577026,-0.0899711400270462,0.7535651922225952,0.35777318477630615,0.09588579833507538,-0.040084242820739746,0.5717878937721252,0.06772661209106445]"
4730,http://www.wikidata.org/entity/Q2839577,"Joaquina Téllez-Girón, Marquise of Santa Cruz",[Keyword],"[0.3956667184829712,-0.7463864684104919,-0.32098668813705444,-0.20893195271492004,0.5375847220420837,0.5070548057556152,-0.08487291634082794,0.19804659485816956,0.15691697597503662,-0.17409828305244446]"
4731,http://www.wikidata.org/entity/Q4273903,Los zancos,[Paintings],"[0.4688717722892761,-0.480971097946167,-0.3035770654678345,-0.14269450306892395,0.5494468212127686,0.3818401098251343,0.2644585967063904,0.06158968806266785,0.4334954023361206,0.02810370922088623]"
4732,http://www.wikidata.org/entity/Q3340678,Nicolas Philippe Guye,[Keyword],"[0.7538200616836548,-0.7259677648544312,-0.40778449177742004,0.08132676780223846,0.4566124677658081,0.14566513895988464,-0.4996834397315979,0.03169214725494385,-0.40162384510040283,-0.4891173243522644]"
4733,http://www.wikidata.org/entity/Q207104,sacramental bread,[Keyword],"[0.1876734495162964,0.6960309147834778,0.048635706305503845,0.47686174511909485,0.6929616332054138,0.12078997492790222,-0.5052753686904907,0.034175433218479156,-0.8097074031829834,0.02320180833339691]"
4734,http://www.wikidata.org/entity/Q35509,cave,[Keyword],"[-0.1462581753730774,-0.47830092906951904,-0.2898644208908081,0.04249563813209534,-0.04746232181787491,0.2665838301181793,0.7092607021331787,0.17352822422981262,0.7292670011520386,0.0365639328956604]"
4735,http://www.wikidata.org/entity/Q19911764,"José Costa y Bonells (died l870), Called Pepito",[Paintings],"[0.48859676718711853,-0.16291585564613342,-0.49335458874702454,0.26288706064224243,0.6100103259086609,0.07591559737920761,-0.08243224024772644,0.06973741203546524,0.4127871096134186,0.006663858890533447]"
4736,http://www.wikidata.org/entity/Q9019160,La caza de la codorniz,[Paintings],"[0.37850287556648254,-0.3974277079105377,-0.4205649793148041,-0.1949419379234314,0.8167785406112671,0.26911917328834534,0.021689042448997498,-0.2004464566707611,0.6107030510902405,0.10923463106155396]"
4737,http://www.wikidata.org/entity/Q50379730,Portrait of Don Ignacio Omulryan y Rourera,[Paintings],"[0.6666387319564819,0.046020910143852234,-0.4557349681854248,0.011824637651443481,0.7196075916290283,0.33585798740386963,-0.06591621041297913,0.20002052187919617,0.01957937702536583,0.23318666219711304]"
4738,http://www.wikidata.org/entity/Q1183,Puerto Rico,[Country],"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
4739,http://www.wikidata.org/entity/Q483110,stadium,[Keyword],"[0.09583058953285217,-0.39047709107398987,0.27715209126472473,0.1455874741077423,0.18348437547683716,0.27351319789886475,0.5082052946090698,0.0467899814248085,0.27591729164123535,0.6545993089675903]"
4740,http://www.wikidata.org/entity/Q105507,wig,[Keyword],"[0.4513035714626312,0.24732831120491028,-0.17289435863494873,0.27116289734840393,0.24935035407543182,-0.4279367923736572,0.16004258394241333,0.30494168400764465,-0.046104416251182556,-0.7011592984199524]"
4741,http://www.wikidata.org/entity/Q860861,sculpture,[Keyword],"[0.6617752313613892,-0.47186529636383057,-0.37106671929359436,0.4715709686279297,0.42097628116607666,0.6699622869491577,-0.08422615379095078,0.194882333278656,0.2857741713523865,-0.1371484398841858]"
4742,http://www.wikidata.org/entity/Q11824905,Asensio Juliá,[Paintings],"[0.5623362064361572,0.27250951528549194,-0.21165713667869568,-0.03022351861000061,0.5743295550346375,0.29648247361183167,-0.020769625902175903,-0.12641358375549316,0.25335875153541565,0.12314710021018982]"
4743,http://www.wikidata.org/entity/Q2155855,Q2155855,[Paintings],"[0.6492245197296143,-0.5385401248931885,-0.32000023126602173,-0.1338219940662384,0.7679722905158997,0.4573393166065216,-0.03100532293319702,-0.025990769267082214,0.9878907203674316,0.30023229122161865]"
4744,http://www.wikidata.org/entity/Q7949,truth,[Keyword],"[0.7879851460456848,0.3027362525463104,0.05289985239505768,-0.2413291335105896,0.026317715644836426,0.1353110373020172,-0.1223546639084816,0.7753617763519287,0.008852645754814148,-0.4487493634223938]"
4745,http://www.wikidata.org/entity/Q3068498,Ferdinand Guillemardet,[Keyword],"[0.6126487851142883,-0.07437286525964737,-0.4976750612258911,0.5809257626533508,0.5413798093795776,-0.013856738805770874,-0.11941410601139069,0.16692760586738586,-0.2148912101984024,-0.18264368176460266]"
4746,http://www.wikidata.org/entity/Q3137182,Museo de Arte de Ponce,[Collection],"[0.550415575504303,0.05391126871109009,-0.1989556849002838,-0.18300577998161316,0.7402536273002625,0.3408620059490204,-0.28985780477523804,-0.16179898381233215,0.311322420835495,-0.24829450249671936]"
4747,http://www.wikidata.org/entity/Q184848,index finger,[Keyword],"[0.5919259786605835,-0.20120108127593994,-0.06070992350578308,1.0039178133010864,0.3306715786457062,0.30652493238449097,-0.38419848680496216,0.6385048627853394,-0.028987161815166473,-0.3186242878437042]"
4748,http://www.wikidata.org/entity/Q6106794,Q6106794,[Paintings],"[0.5828639268875122,-0.1430816352367401,-0.20233038067817688,0.5457902550697327,0.7599954009056091,0.28826743364334106,-0.1801733821630478,-0.12948298454284668,0.1618027538061142,-0.22040846943855286]"
4749,http://www.wikidata.org/entity/Q27766426,General José de Urrutia,[Paintings],"[0.6272557377815247,-0.32589811086654663,-0.2548503875732422,-0.07457517832517624,0.7872177362442017,0.08581548184156418,0.2765657305717468,-0.07877260446548462,0.21585619449615479,0.004738271236419678]"
4750,http://www.wikidata.org/entity/Q952796,El Pelele,[Paintings],"[0.3968433439731598,-0.19381877779960632,-0.22738957405090332,-0.17287831008434296,0.5020216703414917,0.3361279368400574,-0.061158180236816406,0.258492648601532,0.7295968532562256,-0.033070892095565796]"
4751,http://www.wikidata.org/entity/Q5966685,Q5966685,[Paintings],"[0.41336455941200256,-0.286005437374115,-0.34398478269577026,-0.0899711400270462,0.7535651922225952,0.35777318477630615,0.09588579833507538,-0.040084242820739746,0.5717878937721252,0.06772661209106445]"
4752,http://www.wikidata.org/entity/Q27766435,"María Antonia Gonzaga, Dowager Marchioness of Villafranca",[Paintings],"[0.40751707553863525,-0.19800500571727753,-0.0927005410194397,-0.057771965861320496,0.7971545457839966,0.4820350110530853,0.04847896099090576,-0.027039438486099243,0.5268210768699646,-0.034978270530700684]"
4753,http://www.wikidata.org/entity/Q163920,Adonis,[Keyword],"[0.32855287194252014,-0.5159462690353394,-0.4711403250694275,0.4290551245212555,0.6984205842018127,0.5196866393089294,-0.10648618638515472,0.7039570808410645,0.511333703994751,0.22537019848823547]"
4754,http://www.wikidata.org/entity/Q42859860,The Ecstasy of Saint Anthony Abbot,[Paintings],"[0.6039185523986816,-0.03733399510383606,-0.24194025993347168,-0.13609522581100464,0.6395995020866394,0.7520286440849304,0.17014041543006897,0.10824990272521973,0.25984737277030945,0.05588376522064209]"
4755,http://www.wikidata.org/entity/Q4901871,La Leocadia,[Paintings],"[0.502606987953186,-0.17546789348125458,-0.29863274097442627,0.13722270727157593,0.8373690247535706,0.22483232617378235,-0.1783527284860611,0.08784736692905426,0.4524564743041992,-0.15354347229003906]"
4756,http://www.wikidata.org/entity/Q35749,parliament,[Keyword],"[-0.09238524734973907,-0.25890064239501953,-0.6111326813697815,-0.397612065076828,0.9551839828491211,0.3034822344779968,0.41433799266815186,-0.1543051302433014,0.2585853934288025,0.2989226281642914]"
4757,http://www.wikidata.org/entity/Q2630473,Infante Antonio Pascual of Spain,[Keyword],"[0.05585077404975891,0.398878276348114,-0.3850797414779663,0.5782939195632935,0.6224948167800903,-0.17307409644126892,-0.3316897749900818,-0.1930021047592163,0.16182148456573486,-0.1253359317779541]"
4758,http://www.wikidata.org/entity/Q6625,Agen,[City],"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
4759,http://www.wikidata.org/entity/Q6033131,Museum of Huesca,[Collection],"[0.0222625732421875,-0.11875073611736298,-0.1864146888256073,0.04100513458251953,1.11002779006958,0.47594940662384033,0.16979968547821045,0.15037749707698822,0.45515012741088867,-0.18469494581222534]"
4760,http://www.wikidata.org/entity/Q3937445,Portrait of the Duchess of Alba,[Paintings],"[0.7696652412414551,-0.28106096386909485,-0.0013799667358398438,0.6477720141410828,0.5444780588150024,0.26224657893180847,-0.3638656437397003,0.2926461100578308,0.07526309043169022,-0.24395596981048584]"
4761,http://www.wikidata.org/entity/Q2887569,Museum of Navarre,[Collection],"[0.4141092896461487,-0.0006994158029556274,-0.19422677159309387,0.7080646753311157,0.8053662180900574,0.23669761419296265,-0.28585362434387207,-0.17005911469459534,-0.03911898285150528,-0.43629902601242065]"
4762,http://www.wikidata.org/entity/Q546191,viscus,[Keyword],"[0.06992562115192413,-0.6996885538101196,0.03889131546020508,0.5886508226394653,-0.5737792253494263,-0.013182648457586765,0.5076485872268677,-0.08562064170837402,0.28536456823349,-0.061960041522979736]"
4763,http://www.wikidata.org/entity/Q27766139,The Immaculate Conception,[Paintings],"[0.45061585307121277,-0.1542266458272934,-0.4745602607727051,-0.028729140758514404,0.6358468532562256,0.3814997673034668,0.08898702263832092,0.06445559859275818,0.4292389452457428,0.1100771427154541]"
4764,http://www.wikidata.org/entity/Q64562726,Dona Amalia Bonells de Costa,[Paintings],"[0.5648500919342041,-0.2462305873632431,-0.295547217130661,0.20131230354309082,0.7914890050888062,0.2102455198764801,0.11221733689308167,-0.06275980174541473,0.2735508978366852,-0.006111949682235718]"
4765,http://www.wikidata.org/entity/Q3399456,Pedro Romero,[Paintings],"[0.5298345685005188,-0.12808209657669067,-0.1888948678970337,0.2671339511871338,0.47428184747695923,0.20959217846393585,0.14972519874572754,-0.37719136476516724,0.18586665391921997,-0.3322288691997528]"
4766,http://www.wikidata.org/entity/Q16563718,Q16563718,[Paintings],"[0.44002240896224976,-0.2418646663427353,-0.27107131481170654,0.07563446462154388,0.6975769996643066,0.32295194268226624,-0.00265657901763916,0.08974738419055939,0.46199238300323486,-0.09548282623291016]"
4767,http://www.wikidata.org/entity/Q27766385,Charles IV in Court Dress,[Paintings],"[-0.018766149878501892,0.06460195779800415,-0.2022450864315033,-0.05354008078575134,0.7404559254646301,0.2804001569747925,0.04087623953819275,0.30951988697052,0.5757482051849365,0.11291435360908508]"
4768,http://www.wikidata.org/entity/Q27895672,Portrait of Félix Colón de Larriátegui,[Paintings],"[0.7066211104393005,-0.20371036231517792,-0.22441905736923218,0.12710118293762207,0.7088087201118469,0.38523927330970764,-0.07953442633152008,0.11955130845308304,0.217412531375885,-0.02884572744369507]"
4769,http://www.wikidata.org/entity/Q2890985,Compañía de Filipinas,[Keyword],"[-0.09238524734973907,-0.25890064239501953,-0.6111326813697815,-0.397612065076828,0.9551839828491211,0.3034822344779968,0.41433799266815186,-0.1543051302433014,0.2585853934288025,0.2989226281642914]"
4770,http://www.wikidata.org/entity/Q15728649,Witches' Flight,[Paintings],"[0.43200942873954773,-0.3339311182498932,-0.3876120150089264,-0.15005087852478027,0.6662910580635071,0.12275887280702591,0.13425667583942413,-0.08519874513149261,0.6011328101158142,0.04094010591506958]"
4771,http://www.wikidata.org/entity/Q33258904,Apparition of the Virgin of the Pilar,[Paintings],"[0.452508807182312,-0.21392972767353058,-0.22270479798316956,-0.021702006459236145,0.7377075552940369,0.35967448353767395,0.1812131106853485,-0.1984594464302063,0.6909336447715759,0.10929509997367859]"
4772,http://www.wikidata.org/entity/Q45354854,Venus and Adonis,[Paintings],"[0.7154511213302612,-0.33909302949905396,-0.27296340465545654,0.1633695662021637,0.7929483652114868,0.35182610154151917,0.051237188279628754,0.5197144746780396,0.5973893404006958,0.3404206335544586]"
4773,http://www.wikidata.org/entity/Q2429525,Juan de Villanueva,[Keyword],"[0.43244510889053345,-0.2050904631614685,-0.28351956605911255,0.3499090373516083,0.977914571762085,0.23636676371097565,-0.09807775914669037,0.12763480842113495,0.11884430050849915,-0.6538165807723999]"
4774,http://www.wikidata.org/entity/Q444290,"Louis of Parma, king of Etruria",[Keyword],"[-0.10284394025802612,0.6467036604881287,-0.47753244638442993,0.4786361753940582,0.5001103281974792,-0.4455452561378479,-0.28982532024383545,-0.15863952040672302,0.337951123714447,0.04418608546257019]"
4775,http://www.wikidata.org/entity/Q6368790,Pilgrimage to the Fountain of San Isidro,[Paintings],"[0.1424117088317871,-0.418515682220459,-0.1697240173816681,-0.3807733356952667,0.5457592010498047,0.3931731879711151,0.18447339534759521,-0.058117762207984924,0.7586441040039062,0.2199215590953827]"
4776,http://www.wikidata.org/entity/Q273283,beggar,[Keyword],"[0.6066864728927612,-0.23079954087734222,-0.4240928590297699,0.1779256910085678,-0.16712740063667297,-0.16332624852657318,-0.039456188678741455,-0.25014862418174744,1.1274967193603516,-0.09645256400108337]"
4777,http://www.wikidata.org/entity/Q5966181,Q5966181,[Paintings],"[0.41336455941200256,-0.286005437374115,-0.34398478269577026,-0.0899711400270462,0.7535651922225952,0.35777318477630615,0.09588579833507538,-0.040084242820739746,0.5717878937721252,0.06772661209106445]"
4778,http://www.wikidata.org/entity/Q2438029,Antonio Ricardos y Carrillo de Albornoz,[Keyword],"[0.027295509353280067,-0.11842955648899078,-0.28965404629707336,-0.2388351410627365,0.8479439616203308,0.5335147976875305,0.36990031599998474,0.17608508467674255,0.22427518665790558,-0.1814117729663849]"
4779,http://www.wikidata.org/entity/Q195797,Jose de Mazarredo y Salazar,[Keyword],"[-0.06728067249059677,0.38361597061157227,-0.4798884093761444,-0.4155725836753845,0.6445144414901733,-0.09415841102600098,-0.0057041943073272705,-0.6816760897636414,0.21830587089061737,-0.33365023136138916]"
4780,http://www.wikidata.org/entity/Q496966,San Bernardino of Siena preaching before Alfonso V of Aragon,[Paintings],"[0.5389161705970764,-0.22213953733444214,0.08443240076303482,-0.16681164503097534,0.4186827540397644,0.24529427289962769,0.09929098188877106,0.016359537839889526,0.6297028660774231,-0.2470572590827942]"
4781,http://www.wikidata.org/entity/Q5981123,Q5981123,[Paintings],"[0.48613837361335754,-0.2820839285850525,-0.2800479531288147,-0.12348149716854095,0.5772385597229004,0.4577915072441101,0.12365083396434784,0.043001607060432434,0.5854618549346924,0.11204612255096436]"
4782,http://www.wikidata.org/entity/Q51636,Crucifixion of Jesus,[Keyword],"[0.5797349214553833,0.6619734764099121,-0.6370227932929993,-0.12481552362442017,0.25537794828414917,-0.022363856434822083,-0.06077075004577637,0.027907639741897583,-0.41884177923202515,-0.0073778629302978516]"
4783,http://www.wikidata.org/entity/Q17176660,Bullfight in a Divided Ring,[Paintings],"[0.9379372596740723,-0.20793521404266357,-0.05078646540641785,0.22292090952396393,0.28258219361305237,0.3851815462112427,0.03349120542407036,0.1370595097541809,0.16034218668937683,0.3283139765262604]"
4784,http://www.wikidata.org/entity/Q3937433,"Don José Álvarez de Toledo Osorio y Gonzaga, 11th Marquis of Villafranca, Duke of Alba",[Paintings],"[0.5038071274757385,-0.10356011986732483,-0.17438063025474548,0.3374042212963104,0.655869722366333,0.3803086280822754,-0.29417839646339417,-0.3503865599632263,0.11112545430660248,-0.3339391350746155]"
4785,http://www.wikidata.org/entity/Q18601009,Poetry and Poets,[Paintings],"[0.7248293161392212,-0.24494120478630066,-0.21020841598510742,0.25399065017700195,0.5432540774345398,0.17067410051822662,0.06905385851860046,-0.20467594265937805,0.27631157636642456,-0.15934467315673828]"
4786,http://www.wikidata.org/entity/Q2602960,"François Cabarrus, 1st Count of Cabarrús",[Keyword],"[0.8043677806854248,-0.18920601904392242,-0.6797123551368713,-0.06863117218017578,0.37435176968574524,0.4162004590034485,0.18267381191253662,-0.1592387557029724,0.6738609671592712,0.11240360140800476]"
4787,http://www.wikidata.org/entity/Q181146,Dos de Mayo Uprising,[Keyword],"[-0.032003939151763916,-0.4475375711917877,-0.6210423707962036,-0.32579177618026733,0.3445813059806824,-0.4990001916885376,0.24648387730121613,-0.026544934138655663,0.6000630855560303,-0.36613917350769043]"
4788,http://www.wikidata.org/entity/Q12277,arch,[Keyword],"[0.2115526795387268,-0.6295084953308105,-0.22033977508544922,-0.0758683830499649,0.6421389579772949,0.4410278797149658,-0.11244513094425201,0.5555326342582703,0.6748514175415039,0.11426883935928345]"
4789,http://www.wikidata.org/entity/Q27766125,Tadea Arias de Enríquez,[Paintings],"[0.5977073311805725,-0.2759510278701782,-0.2431246042251587,-0.1695142686367035,0.7886403203010559,0.32338768243789673,0.02121874690055847,-0.020350709557533264,0.6277684569358826,0.141806960105896]"
4790,http://www.wikidata.org/entity/Q1150997,Saturn Devouring His Son,[Paintings],"[-0.771714448928833,-0.46643343567848206,0.30345237255096436,0.04370874911546707,0.676899790763855,-0.6150678396224976,0.028753317892551422,-0.30170777440071106,0.23016604781150818,0.39904457330703735]"
4791,http://www.wikidata.org/entity/Q27766122,The Holy Family,[Paintings],"[0.45061585307121277,-0.1542266458272934,-0.4745602607727051,-0.028729140758514404,0.6358468532562256,0.3814997673034668,0.08898702263832092,0.06445559859275818,0.4292389452457428,0.1100771427154541]"
4792,http://www.wikidata.org/entity/Q181391,baldness,[Keyword],"[0.4112953245639801,0.7989537715911865,-0.2098316252231598,0.4359355568885803,0.4273937940597534,-0.07966408878564835,-0.3013574182987213,0.608992874622345,0.08060196042060852,0.11449284106492996]"
4793,http://www.wikidata.org/entity/Q374192,aureola,[Keyword],"[0.3963835835456848,0.5479792952537537,-0.473760187625885,-0.08120563626289368,0.35934993624687195,0.16399738192558289,-0.18034641444683075,0.8885340690612793,-0.037599653005599976,0.11116856336593628]"
4794,http://www.wikidata.org/entity/Q643419,lamb meat,[Keyword],"[0.4518946409225464,0.7069064974784851,-0.13768914341926575,0.5209125280380249,0.7686946988105774,-0.14389005303382874,-0.5637948513031006,-0.18061403930187225,0.32214516401290894,0.1759241372346878]"
4795,http://www.wikidata.org/entity/Q2454966,Francesco Sabatini,[Keyword],"[0.03472927212715149,0.03770455718040466,-0.5112012624740601,-0.17165495455265045,0.551038920879364,0.26067492365837097,-0.37650734186172485,-0.5685944557189941,0.28709912300109863,-0.8568534851074219]"
4796,http://www.wikidata.org/entity/Q20183120,Victor Guye,[Paintings],"[0.8663105964660645,0.05839884281158447,-0.3277251720428467,0.05098041519522667,0.8001053333282471,0.36155033111572266,0.02758091688156128,-0.09241723269224167,0.26718947291374207,0.2527290880680084]"
4797,http://www.wikidata.org/entity/Q316295,Bernardino of Siena,[Keyword],"[0.5309408903121948,-0.04315200448036194,-0.32437488436698914,-0.309431254863739,-0.04720020294189453,0.33195704221725464,0.19864018261432648,-0.08726587891578674,0.46181923151016235,-0.4614047706127167]"
4798,http://www.wikidata.org/entity/Q6163605,Our Lady of the Pillar,[Paintings],"[0.578691840171814,-0.059783369302749634,-0.40263956785202026,-0.1053009033203125,0.5829238891601562,0.5582107305526733,0.017966628074645996,0.09115058183670044,0.27229082584381104,0.22698916494846344]"
4799,http://www.wikidata.org/entity/Q836356,croup,[Keyword],"[0.5839386582374573,0.4830858111381531,-0.3301047384738922,0.0011578798294067383,0.8099034428596497,0.19121751189231873,0.19369401037693024,-0.14799728989601135,0.3804325759410858,-0.34041571617126465]"
4800,http://www.wikidata.org/entity/Q276572,insect wing,[Keyword],"[0.7879851460456848,0.3027362525463104,0.05289985239505768,-0.2413291335105896,0.026317715644836426,0.1353110373020172,-0.1223546639084816,0.7753617763519287,0.008852645754814148,-0.4487493634223938]"
4801,http://www.wikidata.org/entity/Q3136698,Juan Agustín Ceán Bermúdez,[Keyword],"[0.26395824551582336,0.2268330454826355,-0.2582170367240906,-0.07919177412986755,0.7625786066055298,0.4182438850402832,-0.031219959259033203,-0.3275766968727112,0.645278811454773,-0.36557260155677795]"
4802,http://www.wikidata.org/entity/Q3035829,Don Manuel Osorio de Zuniga,[Paintings],"[0.7751033306121826,-0.24088247120380402,-0.43825578689575195,-0.05992645025253296,0.696211576461792,-0.23502233624458313,0.01610618829727173,0.4359566867351532,0.44332361221313477,0.0287666916847229]"
4803,http://www.wikidata.org/entity/Q5967298,Q5967298,[Paintings],"[0.41336455941200256,-0.286005437374115,-0.34398478269577026,-0.0899711400270462,0.7535651922225952,0.35777318477630615,0.09588579833507538,-0.040084242820739746,0.5717878937721252,0.06772661209106445]"
4804,http://www.wikidata.org/entity/Q17175551,Cannibals,[Paintings],"[0.12405933439731598,-0.6054408550262451,0.1054215133190155,0.28021201491355896,0.1123848557472229,0.053589969873428345,0.5461691617965698,0.07361198961734772,0.28805333375930786,0.15297392010688782]"
4805,http://www.wikidata.org/entity/Q5825919,Q5825919,[Paintings],"[0.41336455941200256,-0.286005437374115,-0.34398478269577026,-0.0899711400270462,0.7535651922225952,0.35777318477630615,0.09588579833507538,-0.040084242820739746,0.5717878937721252,0.06772661209106445]"
4806,http://www.wikidata.org/entity/Q15553,Vilanova i la Geltrú,[City],"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
4807,http://www.wikidata.org/entity/Q291708,Lutgardis,[Keyword],"[0.21384331583976746,-0.120255246758461,-0.05198979377746582,0.1268237829208374,0.46542349457740784,0.07927688956260681,0.5256401896476746,-0.0919739305973053,0.10682112723588943,0.10687756538391113]"
4808,http://www.wikidata.org/entity/Q17175552,Cannibals Chopping up Victims,[Paintings],"[0.1954200267791748,-0.9046474695205688,0.23700419068336487,0.36599671840667725,-0.20162954926490784,-0.025237401947379112,0.29208049178123474,0.062121160328388214,0.3903552293777466,0.010353028774261475]"
4809,http://www.wikidata.org/entity/Q30005171,Q30005171,[Paintings],"[0.5813743472099304,-0.15306256711483002,-0.24962428212165833,0.30357179045677185,0.7967140674591064,0.31227588653564453,0.10841433703899384,-0.08308923244476318,0.35288867354393005,0.021034061908721924]"
4810,http://www.wikidata.org/entity/Q88966971,Q88966971,[Paintings],"[0.5314283967018127,-0.15775074064731598,-0.2423650026321411,0.11363719403743744,0.8768570423126221,0.27188625931739807,-0.05371612310409546,-0.08036892861127853,0.3514444828033447,-0.19904187321662903]"
4811,http://www.wikidata.org/entity/Q1368,money,[Keyword],"[-0.1584177315235138,-0.7406553626060486,-0.7454761266708374,-0.24499094486236572,0.19296206533908844,-0.13920019567012787,0.3323783278465271,0.1798044890165329,0.4835326075553894,-0.44603198766708374]"
4812,http://www.wikidata.org/entity/Q49873216,Juan Antonio Llorente,[Paintings],"[0.4646050035953522,-0.15117298066616058,-0.35531678795814514,0.1731572300195694,0.8006364107131958,0.34096527099609375,-0.16469676792621613,-0.14827904105186462,0.29019325971603394,-0.04355901479721069]"
4813,http://www.wikidata.org/entity/Q66809450,From Cranach to Monet. Highlights of the Perez Simon Collection,[Exhibition],"[0.11344113945960999,-0.028016764670610428,-0.14081823825836182,-0.33581995964050293,0.5668870806694031,0.12112858891487122,0.1438010334968567,-0.6315675973892212,-0.12464211881160736,-0.36818262934684753]"
4814,http://www.wikidata.org/entity/Q940886,The Pretty Woman and the Masked Men (The Road of Andalusia),[Paintings],"[0.36275774240493774,-0.2145787477493286,-0.32828471064567566,-0.13341253995895386,0.7468434572219849,0.4893515706062317,-0.009611666202545166,-0.08087807893753052,0.4056206941604614,-0.016241878271102905]"
4815,http://www.wikidata.org/entity/Q5791722,Christ on the Mount of Olives,[Paintings],"[0.29832351207733154,0.043314129114151,-0.4790760576725006,0.12178833782672882,0.561674177646637,0.24665114283561707,0.22692835330963135,-0.08079233020544052,0.06683510541915894,-0.0115775465965271]"
4816,http://www.wikidata.org/entity/Q106862596,"Charles IV, King of Spain",[Paintings],"[0.7263050079345703,-0.04933027923107147,-0.43849727511405945,-0.26073190569877625,0.5578032732009888,0.06154095381498337,-0.12641677260398865,-0.2545703649520874,0.033230096101760864,-0.0238092839717865]"
4817,http://www.wikidata.org/entity/Q52315977,Portrait of Manuel García de la Prada,[Paintings],"[0.4263567328453064,-0.27323412895202637,-0.1674051582813263,0.10257852077484131,0.6963179707527161,0.28768959641456604,-0.549630880355835,0.27531924843788147,0.377278596162796,-0.11887744069099426]"
4818,http://www.wikidata.org/entity/Q6746233,Man Mocked by Two Women,[Paintings],"[0.48613837361335754,-0.2820839285850525,-0.2800479531288147,-0.12348149716854095,0.5772385597229004,0.4577915072441101,0.12365083396434784,0.043001607060432434,0.5854618549346924,0.11204612255096436]"
4819,http://www.wikidata.org/entity/Q689829,Kunst Museum Winterthur,[Collection],"[0.32759779691696167,-0.08536133170127869,-0.6260238885879517,0.1058759018778801,0.6887887716293335,-0.05359107255935669,0.014890998601913452,-0.20321696996688843,0.3906795382499695,0.10638681054115295]"
